,Categories,Currency,Favorites Number,Id,Is Digital,Is Private,Is Supply,Number of Views,Price,Processing Days Max,Processing Days Min,Quantity,Style,Tags,Title
70,"['Jewelry', 'Bracelet', 'Cuff']",USD,23,155654023,False,False,false,244,27.00,3.0,1.0,1,,"['leather', 'bracelet', 'cuff', 'wrap', 'rivets', 'studded', 'steampunk', 'brown', 'black', 'belt', 'men', 'bronze', 'handmade']",Brown leather wrap cuff bracelet with bronze rivets
71,"['Jewelry', 'Bracelet', 'Cuff']",USD,2,208119993,False,False,false,58,28.00,3.0,1.0,1,['Beach'],"['sea glass', 'sea glass bracelet', 'sea glass jewelry', 'jewelry', 'beach', 'beach jewelry', 'recycled glass', 'eco friendly jewelry', 'sadie greens', 'sea glass by sadie', 'cuff', 'sea glass cuff', 'blue sea glass']",Blue Multi Wrapped Sea Glass Cuff
72,"['Jewelry', 'Bracelet', 'Cuff']",USD,2,218970382,False,False,false,55,18.00,5.0,3.0,10,,"['bracelet', 'cuff', 'valentine', 'aluminum', 'personalized', 'gift', 'handstamped', 'arrow', 'heart', 'delicate']",Follow your heart hand stamped aluminum cuff bracelet 
73,"['Jewelry', 'Bracelet', 'Cuff']",EUR,187,160661457,False,False,false,136,7.00,2.0,1.0,1,,"['etsyitaliateam', 'europeanstreetteam', 'bottoni vintage', 'artigianale', 'button', 'style vintage', 'harlequin', 'recycled jewelry', 'Upcycled vintage', 'eco friendly', 'flax yarn', 'reclaimed vintage', 'braccialetto']",Band Bracelet
74,"['Jewelry', 'Bracelet', 'Cuff']",USD,68,124554049,False,False,false,573,6.50,10.0,5.0,4,"['High Fashion', 'Avant Garde']","['bracelet', 'steel metalwork', 'chain cuff bracelet', 'cuff bracelet']","Mirrored Chain Wide Cuff Bracelet,  Adjustable"
75,"['Jewelry', 'Bracelet', 'Fiber']",USD,8,197215378,False,False,false,142,58.00,3.0,1.0,1,"['Cottage Chic', 'Boho']","['shabby bracelet', 'fiber bracelet', 'boho jewelry', 'fiber jewelry', 'artisan jewelry', 'wrap bracelet', 'fabric bracelet', 'free shipping', 'silk', 'wrap', 'scrabble tile', 'pewter face', 'gemstone']","Sale free shipping Boho wrap bracelet Old number, resin scrabble,  glass beads, embroidered  vintage lace pewter face"
76,"['Jewelry', 'Bracelet', 'Fiber']",USD,9,161994981,False,False,false,102,17.00,5.0,3.0,6,,"['love knot', 'eternity', 'leather cord', 'infinity', 'christian jewelry', 'twisted bronze', 'his and hers', 'antique bronze', 'Black Leather', 'bdsm fetish', 'wedding', 'bride and groom', 'anniversary']",REDUCED - Set - His & Hers Infinity bracelets - Leather cord - twisted bronzed - black or brown leather cord - adjustable to all sizes
77,"['Jewelry', 'Bracelet', 'Fiber']",USD,21,110382227,False,False,false,263,8.90,,,1,,"['fiber', 'wrap bracelet', 'brown', 'wrap', 'wrap leather', 'strips', 'strings', 'leaf', 'sheet', 'woodworm', 'holes']",WOODWORM LEAF wrap bracelet with leaf
78,"['Jewelry', 'Bracelet', 'Fiber']",USD,12,194217189,False,False,false,572,30.00,5.0,3.0,22,,"['leather', 'custom', 'personalized', 'wrap', 'men', 'women', 'phrase', 'text', 'gift', 'groomsmen', 'bridesmaid', 'wedding gift', 'quote']","Personalized Leather Wrap Bracelet, Gold Metallic Leather, Custom Script Text, Adjustable"
79,"['Jewelry', 'Bracelet', 'Fiber']",USD,76,177665444,False,False,false,342,19.00,,,1,,"['macrame bracelet', 'beaded bracelet', 'macrame jewelry', 'hippie bracelet', 'gypsy bracelet', 'makrame', 'tagt team', 'mammaearthcreations', 'tribal bracelet', 'unisex bracelet', 'brown', 'orange', 'israel macrame']",Nature scene - macrame bracelet diamond pattern in natural earthy colors
80,"['Jewelry', 'Bracelet', 'Fiber']",EUR,0,210940971,False,False,false,18,19.90,3.0,1.0,1,['Hippie'],"['Silk bracelet', 'Lotus', 'Buddha', 'OM', 'Wrap bracelet', 'Yoga', 'India', 'Yoga jewelry']",Silk bracelet &quot;Lotus&quot;
81,"['Jewelry', 'Bracelet', 'Fiber']",USD,13,199225933,False,False,false,218,10.00,3.0,1.0,27,"['Minimalist', 'Nautical']","['jewelry', 'bracelet', 'fibre', 'rope bracelet', 'knot bracelet', 'nautical jewelry', 'nautical bracelet', 'friendship bracelet', 'statement bracelet', 'sailor bracelet', 'bridesmaid jewelry', 'black']","nautical bracelet, knot bracelet,anniversary gift, sailor bracelet in black,frienship bracelet, infinity jewelry"
82,"['Jewelry', 'Bracelet', 'Fiber']",USD,19,128706853,False,False,false,517,20.00,5.0,3.0,10,,"['hand stamped', 'urban', 'stylish', 'aluminum', 'metal stamped', 'modern', 'silk ribbon bracelet', 'family', 'wrap bracelet', 'sister', 'sister gift', 'for a sister', 'sibling']",Hand Stamped - Hand Dyed Silk Ribbon Bracelet - My sister has the best sister in the world...me too
83,"['Jewelry', 'Bracelet', 'Fiber']",USD,100,76237023,False,False,false,1414,9.99,5.0,3.0,5,"['Beach', 'surfer']","['hemp', 'surf', 'surfer', 'anklet', 'hippie', 'macrame', 'eco friendly jewelry', 'eco friendly', 'fiber', 'hemp bracelet', 'surfer bracelet', 'friendship bracelet', 'mens bracelet']","Surfer Macrame Hemp Bracelet Black and Natural, Natural Woven Knot Friendship Bracelets"
84,"['Jewelry', 'Bracelet', 'Fiber']",USD,9,200260211,False,False,true,292,26.99,3.0,1.0,3,['Boho'],"['micro macrame', 'Do It Yourself kit', 'tutorial supplies', 'micro macrame kit', 'make it yourself kit', 'DIY bracelet kit', 'wrap bracelet kit', 'seasonal halloween', 'creepy howlite skull', 'spiderweb spider web', 'day dead sugar skull', 'orange and black', 'bone skeleton body']",Halloween Kit 35 for Micro Macrame Wrap Bracelet Tutorial Skulls and Spiderwebs and Bones
85,"['Jewelry', 'Bracelet', 'Fiber']",USD,2,171141168,False,False,false,33,40.00,1.0,1.0,1,,"['bracelet', 'layering', 'adjustable']",Studded Leather Bracelet
86,"['Jewelry', 'Bracelet', 'Fiber']",USD,13,206709473,False,False,false,251,14.00,3.0,1.0,21,"['Nautical', 'Preppy']","['Bow Shackle Bracelet', 'Paracord Bracelet', 'Rope Bracelet', 'Nautical Bracelet', 'String Bracelet', 'Preppy Bracelet', 'Survival Bracelet', 'Surfer Bracelet', 'Knotted Bracelet', 'Sailing Bracelet', 'Purple Bracelet', 'Yachting Bracelet', 'Climbing Bracelet']",Nautical Shackle Rope Bracelet Purple and Pink 162
87,"['Jewelry', 'Bracelet', 'Fiber']",USD,1,193924041,False,False,false,30,1.50,2.0,1.0,1,,['beaded bracelet'],thread and bead bracelet
88,"['Jewelry', 'Bracelet', 'Fiber']",USD,6,259568790,False,False,false,178,5.00,5.0,3.0,20,,"['karma', 'teen', 'women', 'silver', 'hand made', 'mom', 'sister', 'mothers day', 'gift']",Silver Itty Bitty Karma Bracelet
89,"['Jewelry', 'Bracelet', 'Fiber']",USD,7,81344881,False,False,false,181,3.50,,,1,,"['Saved By The Bell', 'Bayside', 'Jessie Spano', 'Elizabeth Berkley', 'SBTB', 'Bracelet', 'Friendship Bracelet', 'Ankle Bracelet', 'Friendship', 'Earth Tones']",The Jessie
90,"['Jewelry', 'Bracelet', 'Fiber']",USD,24,169826772,False,False,false,165,64.90,3.0,1.0,1,"['Rocker', 'Goth']","['chain byzantine', 'elegant bracelet', 'faux leather gothic', 'handmade jewelery', 'tt cst est gtmm team', 'punk rock metal', 'fabric fantasy', 'laurelis womens', 'handmade sewed', 'wide soft ooak', 'gift wrapped', 'amethyst white', 'christmas sale']",Amethyst white punk rock faux leather bracelet - OOAK dark stone glass alternative vampire fabric avant garde amethyst flower carvedhandmade
91,"['Jewelry', 'Bracelet', 'Fiber']",EUR,43,204551884,True,False,true,2984,3.00,,,2,['Art Deco'],"['tat', 'tatting', 'tatting pattern', 'earrings', 'bracelet', 'art deco', 'schema chiacchierino', 'wave']",Pattern for base of the bracelet &quot;Braid&quot;
92,"['Jewelry', 'Bracelet', 'Fiber']",USD,91,111577031,False,False,false,1979,12.50,4.0,1.0,13,,"['mens', '550 paracord', 'military', 'survival', 'womens', 'theangryrobot', 'troops', 'yellow', 'cause', 'yellow ribbon', 'support the troops', 'paracord bracelet', 'survival bracelet']",SLIM Paracord Bracelet Cobra - Thin Line Ribbon - ACU Camo with Yellow
93,"['Jewelry', 'Bracelet', 'Fiber']",USD,0,178091228,False,False,false,34,10.00,5.0,3.0,2,,"['leather', 'cord', 'paved beads', 'hammered wire', 'wired', 'beaded', 'Bling', 'bangle', 'bracelets']",Leather Cord Beaded Bracelets
94,"['Jewelry', 'Bracelet', 'Fiber']",USD,48,105616187,False,False,false,457,38.00,3.0,1.0,1,"['Boho', 'High Fashion']","['turkish', 'spring fashion', 'bohemian', 'fashion', 'hot pink', 'neon', 'fuschia', 'Jade Bracelet', 'turkish bracelet', 'silk bracelet', 'neon pink bracelet', 'pearl', 'leather bracelet']","Hot Neon Pink & Metallic Pearl / Cream Turkish Leather Bracelet - Exotic Organic Bohemian - Gold Plated, Jade,  - Spring fashion"
95,"['Jewelry', 'Bracelet', 'Fiber']",USD,3,111838168,False,False,false,119,40.00,10.0,5.0,3,['Modern'],"['Paracord', 'Bracelet', 'Survival', 'Outdoors', 'Breast Cancer', 'Support', 'Pink', 'Ribbon', 'Bulk Order', 'Bulk', 'Susan G Komen']",Breast Cancer Support Paracord Bracelets - 10 Pack
96,"['Jewelry', 'Bracelet', 'Fiber']",USD,18,173755953,False,False,false,273,4.99,2.0,1.0,1,,"['grab', 'bag', 'lot', '4', 'bracelets', 'woven', 'fishtail', 'friendship', 'braid', 'braided', 'bracelet', 'anklet', 'ankle bracelet']",grab bag of 4 mixed shiny friendship/ankle bracelets
97,"['Jewelry', 'Bracelet', 'Fiber']",USD,99,167413155,False,False,false,640,18.50,8.0,5.0,1,"['Boho', 'Hippie']","['Rope', 'Braided Trim cord', 'Rope Cord', 'Striped String', 'Round Cord', 'Pink Gold tube', 'Silver Tube', 'black', 'grey', 'pink gold', 'silver', 'gunmetal', 'egst']",Double Black and Grey Rope Bracelet with Pink Gold and Silver Tubes
98,"['Jewelry', 'Bracelet', 'Fiber']",USD,25,80033070,False,False,false,243,16.50,3.0,1.0,1,"['Victorian', 'Steampunk']","['Shell Button', 'Neo Victorian', 'Steampunk', 'Mori Girl', 'Handmade Lace', 'Pink', 'White', 'Natural Materials', 'Awkward', 'Crochet Lace', 'Autumn 2011', 'Late Summer', 'Black Friday Etsy']",Rustic Romantic Lace Wrist Band in Peony Pink - Linen Cotton Blend Handmade Lace Bracelet
99,"['Jewelry', 'Bracelet', 'Fiber']",USD,8,98862429,False,False,false,57,24.00,,,1,"['Avant Garde', 'Beach']","['bracelet', 'crocheted', 'hand felted', 'original design', 'soft', 'unique', 'elegant', 'wool', 'yarn', 'summer']",Sunset...Bracelet...Hand Felted Design...
100,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,17,151711073,False,False,false,242,18.00,3.0,1.0,1,,"['beaded bangle', 'copper bangle', 'handmade bangle', 'wire wrapped bangle', 'wire wrapped copper', 'copper wire bangle', 'beaded copper bangle', 'copper wire jewelry', 'copper bracelet', 'bangle bracelet', 'dark maroon bangle', 'dark maroon bracelet', 'beaded wire bangle']","Wire wrapped bangle with dark maroon glass beads, copper wire jewelry"
101,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,10,117045300,False,False,false,280,140.00,15.0,10.0,10,,"['delicate bracelet', 'dainty bracelet', 'infinity bracelet', 'bridesmaids gift', 'bridesmaid bracelet', 'simple bracelet', 'everyday bracelet', 'minimal bracelet', 'dainty jewelry', 'shimmering chain', 'figure eight', 'sterling silver', 'silver bracelet']","Bridesmaids Gift Set of SIX, 6 Sterling Silver Infinity Bracelets, Dainty Everyday Silver Bracelet, Swarovski Pearl - Delicate Bracelet"
102,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,5,220670140,False,False,false,40,31.00,,,1,,"['sterling silver', 'bali silver', 'wire wrapped', 'gemstone bracelet', 'freshwater pearl', 'aquamarine', 'aqua', 'teal', 'turquoise', 'blue', 'blue bracelet', 'blue gemstone', 'beach bracelet']","Blue Bracelet, Blue Gemstone, Sterling Silver, Amazonite, Abalone, Swarovski"
103,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,62,90322231,False,False,true,749,125.00,2.0,1.0,1,"['Goth', 'Rocker']","['black', 'leather', 'studs', 'spikes', 'silver', 'cuff', 'wire', 'cagework', 'biker', 'tribal', 'barb', 'harley', 'year end sale']","Upcycled Spike Bracelet, Cuff Styling with Adjustable Black Leather Straps"
104,"['Jewelry', 'Bracelet', 'Wire Wrapped']",EUR,3,70216922,False,False,,48,14.00,,,1,,"['beaded', 'handmade', 'leatherplus', 'black leatherstrings', 'natural leather']",Not only for men Round Two
105,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,206,199507685,False,False,false,1887,29.90,,,1,,"['rusteam', 'wire wrapped', 'gemstone bracelet', 'cuff bracelet', 'Wire wrap bracelet', 'red', 'arm cuff', 'Arm bracelet', 'adjustable cuff', 'upper arm bracelet', 'upper armlet', 'boho arm cuff', 'boho armlet']",Wire Wrap Arm Bracelet Cuff
106,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,13,159196997,False,False,false,99,45.00,,,1,,"['sterling silver', 'michigans trolls', 'mice team', 'crinoid', 'fossil', 'beach glass', 'sea glass', 'star', 'green', 'handmade chain']","Beach Glass, Crinoid Fossil and Star - Handmade Sterling Silver Chain Bracelet"
107,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,7,34373657,False,False,false,219,28.00,3.0,1.0,2,,"['childs', 'gold', 'wire', 'birthstone', 'austrian crystal', 'september', 'sapphire', '14kt gold filled', 'any month birthstone']",Gold Child&#39;s Bracelet with September Birthstones
108,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,8,216476928,False,False,false,71,135.95,3.0,1.0,1,,"['pearl bracelet', 'jewish jewelry', 'gift for mom', 'jade bracelet', 'jade jewelry', 'jade gift', 'genuine pearls', 'sterling silver', 'wedding gift', 'new mom gift', 'sterling bracelet', 'push gift', 'i love you gift']","pearl bracelet, jade bracelet, wire wrapped jewelry, pearl jewelry, jade jewelry, sterling silver jewelry"
109,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,3,218521788,False,False,false,62,24.99,5.0,3.0,5,,"['awareness bracelet', 'wire wrapped', 'wire wrap', 'wire wrap bracelet', 'ards', 'acute respiratory', 'distress syndrome', 'ards awareness', 'respiratory distress', 'blue awareness', 'hopefaithandbeads', 'hope faith and beads']",ARDS Acute Respiratory Distress Syndrome Awareness Bracelet
110,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,9,204259282,False,False,false,157,25.00,3.0,1.0,1,,"['copper wire jewelry', 'superior agates', 'made in usa', 'wire wrapped cuff', 'cuff bracelet bangle', 'nature natural', 'solid copper', 'healing metals', 'brazilian agate bead', 'agate jewelry', 'healing stone', 'metaphysical', 'rockhound']",Agate Antique Copper Wire Wrapped Bracelet Cuff size 7
111,"['Jewelry', 'Bracelet', 'Wire Wrapped']",GBP,5,128583069,False,False,false,72,20.00,2.0,1.0,1,,"['woven', 'copper', 'cuff', 'bracelet', 'turquoise', 'purple', 'butterfly', 'scrolls', 'weave']",Copper zig zag weave cuff bracelet with turquoise butterfly
112,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,5,198854955,False,False,false,38,15.00,,,1,,"['one size', 'one of a kind', 'beaded bracelet', 'wire wrap bracelet']",Wire wrap beaded bracelet
113,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,8,117682823,False,False,false,85,150.00,1.0,1.0,1,,"['sea blue', 'chacedony', 'sterling silver', 'antiqued silver', 'stephanie avedon', 'venicemama', 'venice', 'ca', 'macon', 'mo', 'large bracelet']",Rectangular sea blue chalcedony wrapped in sterling on antiqued silver chain 11007
114,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,3,171155311,False,False,false,30,50.00,1.0,1.0,1,,"['bracelet', 'wire wrap']",Indian Agate Wrap Bracelet
115,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,2,53529912,False,False,false,78,17.00,,,1,,"['turquoise', 'sterling', 'links', 'silver', 'beads', 'blue', 'spacer', 'unique', 'bar', 'charms', 'zigzag']",Turquoise Wire Wrapped Bracelet
116,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,26,125771026,False,False,false,293,85.00,3.0,1.0,1,"['Modern', 'High Fashion']","['beadwork', 'metal', 'oxidized bali', 'sterling silver', 'free shipping', 'lampwork bracelet', 'lampwork beads', 'Bali silver', 'glass', 'dark pink', 'fuchsia', 'pink lampwork', 'pink bracelet']",Lampwork Bracelet Fuchsia Dark Pink Blue Stripe - Loaded with Sterling Silver
117,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,18,113713151,False,False,false,230,12.00,3.0,1.0,1,,"['wire', 'wire wrapped', 'wrapped', 'cuff', 'bracelet', 'wire writing', 'wire spelled', 'sister', 'sisters', 'love', 'family', '1ofAkinds', 'handmade']",Wire Wrapped SISTER Spelled Adjustable Cuff MADE TO Order
118,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,8,211760829,False,False,false,94,125.00,5.0,3.0,1,,"['woven bracelet', 'wire woven bracelet', 'seed bead bracelet', 'wire wrap bracelet', 'beaded wire bracelet', 'bracelets', 'handmade bracelets', 'wire bracelets']",Wire Weave Beaded Bracelet - Southwest Flair
119,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,11,79062366,False,False,false,61,52.00,3.0,1.0,1,"['Modern', 'Abstract']","['bright', 'blue', 'silver', 'capri blue', 'saphhire blue', 'september birthstone', 'dazzle', 'sparkle', 'simple', 'sterling silver', 'crystal', 'bracelet', 'cuff']",Sapphire Blue Sparkling Sterling silver Triangle Bracelet Cuff
120,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,153,218424118,False,False,false,115,72.00,10.0,5.0,1,['Traditional'],"['red coral', 'gift for her', 'bracelet', 'white pearl', 'pearl bracelet', 'coral bracelet', 'memory wire bracelet']",Red coral and white pearl memory wire bracelet
121,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,1,206888964,False,False,false,0,15.00,5.0,3.0,1,"['Abstract', 'High Fashion']","['turqouise', 'link', 'handmade', 'bracelet', 'crystals', 'swarovski', 'teal', 'wire wrapped', 'woman', 'abstract', 'symmetrical', 'high fashion', 'style']",Turquoise Link Bracelet
122,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,12,119234606,False,False,false,208,15.00,5.0,3.0,1,,"['kemet', 'kemetic', 'egyptian', 'goddess', 'sekhmet', 'kemetic jewelry', 'pagan jewelry', 'egyptian bracelet', 'sekhmet jewelry', 'sekhmet bracelet', 'pagan', 'evil eye']",Sekhmet Bracelet Colored Wire Glass Goldstone Garnet Bloodstone Jasper Howlite
123,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,8,126791867,False,False,false,152,11.00,5.0,3.0,3,,"['Bridal', 'Pick Your Color', 'Bridesmaids Gift', 'Maid Of Honor Gift', 'Wedding Jewelry', 'ivory purple brown', 'bridesmaids anklet', 'sale discount', 'peacock charm', 'modern bracelet', 'delicate bracelet']",Peacock Pearl Bracelet- Pick your Color
124,"['Jewelry', 'Bracelet', 'Wire Wrapped']",USD,14,95145331,False,False,false,209,25.00,3.0,1.0,1,"['Beach', 'Hipster']","['aquamarine', 'march birthstone', 'bridal', 'spring', 'springtime', 'spring trend', 'mothers day', 'mom', 'pastel', 'light blue', 'baby blue', 'small bracelet', 'delicate']","Cute Aquamarine Bracelet, Gold Filled"
125,"['Jewelry', 'Bracelet', 'Resin']",USD,30,155952821,False,False,false,358,25.00,1.0,1.0,1,,"['uk', 'britcom', 'resin', 'book jewelry', 'london jewelry', 'sherlock holmes', 'dr who', 'london', 'big ben', 'bad wolf', 'converse', 'light bulb', 'england']",London Dr Who Bracelet
126,"['Jewelry', 'Bracelet', 'Resin']",USD,5,197795653,False,False,false,35,30.00,5.0,3.0,1,,"['resin', 'purple', 'glitter', 'bracelet', 'for her', 'jewelry', 'glittery', 'iridescent']",Glittery Purple Resin Bangle
127,"['Jewelry', 'Bracelet', 'Resin']",USD,6,208209127,False,False,false,249,41.00,10.0,5.0,5,,"['custom', 'photo', 'mom', 'mothers day', 'grandmother', 'personalized', 'photo book', 'photo bracelet', 'picture bracelet', 'Map', 'Honeymoon', 'Atlas', 'Special place']",Custom Photo Bracelet (one) - Jewelry Grade WATERPROOF - 5 Personal Photos - Antiqued Silver - Family Gift Personalized - Picture Bracelet
128,"['Jewelry', 'Bracelet', 'Resin']",USD,42,101593202,False,False,false,505,60.00,,,1,"['Modern', 'High Fashion']","['resin', 'amber', 'baltic amber', 'resin bangle', 'resin bracelet', 'amber bangle', 'black', 'sisicata', 'resin jewelry', 'amber in resin', 'amber bracelet', 'efteam']","Resin and Amber Bangle, Resin Bracelet"
129,"['Jewelry', 'Bracelet', 'Resin']",USD,27,120807612,False,False,false,277,54.00,2.0,1.0,1,,"['orgone bracelet', 'energy bracelet', 'artisan jewelry', 'quartz crystal', 'orgone jewelry', 'gemstone bracelet', 'orgone energy', 'copper bracelet', 'positive energy', 'the artisan group', 'carnelian bracelet', 'orange bracelet', 'tangerine']",Orgone Energy Circle Link Bracelet in Copper with Orange Carnelian - Artisan Jewelry - Orgone Energy Jewelry
130,"['Jewelry', 'Bracelet', 'Resin']",USD,48,189453925,False,False,false,90,23.00,1.0,1.0,1,,"['glitter bracelet', 'minimalist', 'tagt team', 'layering', 'stacking', 'bridal', 'gift', 'for her', 'delicate', 'sparkle', 'silver', 'resin', 'red']",Glitter Bracelet Red Chain Silver Plated Minimalist Resin Jewelry For Her Bridal Gift Delicate Sparkle Stacking Layering
131,"['Jewelry', 'Bracelet', 'Resin']",USD,2,50675479,False,False,false,236,85.00,,,1,,"['metalwork', 'cuff']",Monet Medium Cuff bracelet
132,"['Jewelry', 'Bracelet', 'Resin']",USD,19,106945091,False,False,false,102,24.00,,,1,['Rustic'],"['romantic', 'floral', 'brass', 'crystal', 'resin', 'bracelet', 'one of a kind', 'unique', 'charm', 'feminine', 'garden', 'rustic', 'victorian']",Mosaic Garden Bracelet
133,"['Jewelry', 'Bracelet', 'Resin']",USD,10,86461762,False,False,false,80,10.99,2.0,1.0,1,"['Modern', 'romantic']","['rose', 'pastel rose', 'mini rose', 'tiny rose', 'gift', 'morning', 'freshwater pearl', 'bracelet', 'her', 'mom', 'romantic', 'christmas', 'custom']",Pearl rose  pastel - 5 pastel mini roses bracelet with freshwater pearl
134,"['Jewelry', 'Bracelet', 'Resin']",USD,1,96686611,False,False,false,42,45.00,,,1,"['Modern', 'Hippie']","['sterling plated', 'multi colored', 'glitter', 'jill mackay', '7 inches', 'round bezels', 'resin', 'purple glitter', 'lavender glitter']",Inverse Universe
135,"['Jewelry', 'Bracelet', 'Resin']",USD,1,203197121,False,False,false,29,15.00,3.0,1.0,1,['Retro'],[],Black retro resin stretch bracelet Black Raven Halloween
136,"['Jewelry', 'Bracelet', 'Resin']",USD,2,511853190,False,False,false,37,20.00,3.0,1.0,1,,"['resin jewelry', 'resin bracelet', 'resin bangle', 'beet', 'pink', 'clear', 'faceted', 'faceted bangle', 'mothers day', ""mother's day""]",Beet powder faceted bangle
